TIMESLOT,DELHI,BRPL,BYPL,NDPL,NDMC,MES
12:00,3733.41,1535.64,830.09,1145.56,168.5,20.78
14:00,3477.93,1425.83,792.11,1053.94,158.48,17.43
16:00,3491.3,1427.5,791.38,1066.04,154.95,17.95
18:00,3821.13,1596.71,890.65,1102.42,155.73,23.23
20:00,3483.18,1477.13,791.6,1019.9,139.75,21.7
22:00,2982.04,1274.93,650.69,885.1,121.28,17.79
00:00,2645.27,1088.47,590.52,821.91,105.41,14.34
02:00,2365.37,979.52,515.51,738.58,95.37,13.93
04:00,2278.95,957.22,481.79,710.19,93.88,14.21
06:00,2722.59,1167.09,582.81,830.95,97.41,18.49
08:00,3228.53,1319.32,712.23,1028.2,112.44,21.79
10:00,3407.09,1354.91,722.35,1153.35,120.64,20.65
12:00,3456.13,1321.1,764.7,1194.09,127.8,17.59
14:00,3229.3,1250.37,725.45,1085.63,122.54,15.39
16:00,3237.44,1254.88,712.83,1095.98,125.28,16.3
18:00,3570.03,1420.27,803.87,1153.06,137.74,21.93
20:00,3352.99,1362.26,738.59,1057.85,135.02,20.99
22:00,2945.09,1226.79,639.73,908.43,121.77,17.5
00:00,2629.7,1063.84,579.57,840.03,104.7,14.97
02:00,2362.66,944.62,516.87,769.28,93.98,14.22
04:00,2298.18,932.98,494.16,740.8,91.84,15.16
06:00,2810.94,1176.64,593.3,892.93,99.51,21.68
08:00,3331.15,1380.6,717.57,1025.08,138.82,26.47
10:00,3746.05,1511.35,734.41,1248.66,191.21,24.79
12:00,3788.96,1477.64,782.69,1276.98,190.66,22.6
14:00,3617.5,1406.87,762.89,1201.93,184.21,20.18
16:00,3695.91,1441.34,768.06,1244.33,186.45,20.24
18:00,3978.68,1617.85,849.12,1279.78,174.92,23.91
20:00,3559.71,1463.09,757.29,1146.8,146.69,21.45
22:00,3054.26,1283.45,650.3,952.04,124.92,17.75
00:00,2709.8,1080.25,595.31,882.77,110.73,14.93
02:00,2466.68,972.51,529.77,821.62,104.66,14.55
04:00,2359.72,949.34,496.47,775.79,101.32,14.39
06:00,2616.13,1066.96,540.37,850.45,106.34,18.59
08:00,3063.27,1252.57,656.53,985.81,116.58,21.28
10:00,3395.08,1390.21,710.47,1111.95,124.15,19.31
12:00,3479.13,1397.93,771.36,1134.52,125.17,16.44
14:00,3162.82,1284.35,698.17,1012.48,122.28,15.16
16:00,3032.65,1258,676.47,932.36,121.63,16.08
18:00,3085.24,1357.22,728.38,817.59,134.49,21.79
20:00,2843.44,1268.75,630.78,767.21,129.55,20.14
22:00,2734.72,1205.45,602.82,764.74,121.03,17.58
00:00,2460.57,1032.76,555.9,726.87,106.38,14.68
02:00,2238.11,935.59,502.89,665.65,99.79,14.35
04:00,2156.04,910.1,472.77,642.34,97.97,14.58
06:00,2712.68,1195.28,571.45,788.47,106.44,22.19
08:00,3167.17,1324.96,694.36,954.51,136.39,26.36
10:00,3771.55,1485.36,793.91,1248.41,183.34,24.79
12:00,3903.18,1529.8,846.1,1291.04,184.34,22.93
14:00,3647.21,1430.02,778.82,1214.02,177.59,21.2
16:00,3755.32,1459.04,802.71,1258.26,179.78,20.29
18:00,4007,1586.37,902.23,1286.85,168.67,24.3
20:00,3642.83,1504.06,804.4,1141.28,141.62,22.69
22:00,3079.78,1322.01,644.4,947.21,121.44,18.31
00:00,2733.58,1095.19,596.3,896.31,105.94,14.91
02:00,2436.45,964.11,525.62,814.23,97.8,14.28
04:00,2327.14,942.1,485.23,766,95.86,14.48
06:00,2895.66,1233.87,585.25,923.47,104.23,21.65
08:00,3296.03,1355.07,702.11,1048.21,132.73,26.31
10:00,3734.26,1493.84,754.81,1247.51,176.78,25.04
12:00,3899.93,1492.13,826.15,1335.42,182.51,23.3
14:00,3629.69,1385.24,779.07,1224.97,178.06,20.91
16:00,3759.08,1427.75,814.28,1280.19,180.01,21.34
18:00,4026.75,1560.97,889.6,1340.59,168.37,24.94
20:00,3695.64,1511.88,799.42,1185.99,136.75,22.6
22:00,3070.71,1250.02,667.45,992.04,118.81,18.54
00:00,2668.12,1064.62,563.04,898.66,104.82,14.61
02:00,2414.56,960.58,498.65,819.61,100.05,14.17
04:00,2313.5,938.48,464.89,775.49,98.3,14.47
06:00,2877.24,1221.22,578.44,922.8,103.97,22.7
08:00,3313.99,1354.32,711.96,1040.09,143.69,26.92
10:00,3794.18,1497.14,790.83,1271.4,173.61,25.16
12:00,3956.59,1523.22,851.2,1343.19,176.98,23.46
14:00,3661.85,1399.64,805.41,1228.63,172.86,21.58
16:00,3783.07,1466.8,797.11,1283.82,177.62,21.39
18:00,4039.5,1634.38,883.58,1302.82,160.54,25.26
20:00,3611.95,1485.79,761.33,1171.57,139.07,21.9
22:00,3055.78,1258.74,649.41,980.62,120.64,17.92
00:00,2684.86,1059.23,567.11,912.12,106.51,14.61
02:00,2405.98,954.16,493.31,824.61,97,14.07
04:00,2309.67,930.81,463.27,788.06,91.52,14.19
06:00,2629.77,1096.42,514.3,876.54,98.46,18.81
08:00,3173.6,1300.85,675.97,1015.96,126.79,24.36
10:00,3638.93,1467.14,785.88,1174.27,150.92,23.14
12:00,3600.98,1468.89,779.66,1141.22,158.85,20.22
14:00,3354.31,1366.16,749.71,1043.53,143.43,18.21
16:00,3481.29,1380.92,799.38,1107.14,142.32,17.13
18:00,3798.87,1584.41,880.97,1123.14,150.97,23.74
20:00,3435.38,1459.1,766.79,1016.49,136.41,21.69
22:00,2989.24,1245.99,657.46,914.7,119.26,18.71
00:00,2617.8,1068.44,573.8,828.75,106.24,14.58
02:00,2346.17,957.6,503.58,752.27,96.22,14.1
04:00,2264.04,937.83,473.37,724.27,92.6,14.47
06:00,2556.22,1089.76,528.32,793.06,98.76,18.39
08:00,3067.79,1271.07,668.14,957.01,116.88,22.64
10:00,3505.07,1394.35,746.06,1184.39,126.1,21.7
12:00,3656.37,1443.95,801.8,1224.84,134.83,18.73
14:00,3359.84,1321.98,732.51,1128.58,128.29,16.54
16:00,3373.97,1320.16,746.83,1128.94,131.36,16.13
18:00,3643.09,1440.02,814.75,1181.44,148.57,22.94
20:00,3407.16,1397.72,738.85,1078.31,136.32,21.77
22:00,3008.95,1262.87,648.99,927.1,121.98,18.34
00:00,2635.35,1053.68,579.1,858.46,104.8,14.47
02:00,2339.62,936.91,498.64,774.1,94.27,14.08
04:00,2287.08,931.97,475.91,751.45,90.72,14.81
06:00,2897.43,1238.92,586.04,916.3,104.32,25.54
08:00,3338.33,1379.35,712.68,1041.49,145.52,26.9
10:00,3825.18,1536.04,761.62,1263.48,201.22,25.44
12:00,3933.81,1573.59,784.67,1316.37,202.78,23.44
14:00,3743.15,1463.56,797.95,1218.27,203.83,21.6
16:00,3829.97,1516.69,794.42,1267.53,193.27,21.28
18:00,4048.06,1612.52,880.24,1307.47,179.1,25.58
20:00,3664.03,1561.82,737.89,1160.98,142.04,23.03
22:00,3192.56,1361.1,652.76,1001.67,128.54,18.62
00:00,2783.48,1124.69,592.07,917.59,107.68,14.91
02:00,2489.37,1000.69,518.67,833.28,98.5,14.56
04:00,2410.75,989.09,488.2,798.99,96.75,14.78
06:00,2989.72,1274.62,597.27,956.94,106.85,24.91
08:00,3429.2,1404.03,732.09,1082.07,143.86,26.77
10:00,3936.51,1574.9,786.37,1308.38,205.82,26.37
12:00,4058.15,1640.25,803.23,1338,214.56,23.76
14:00,3866.34,1585.91,777.6,1238.81,204.15,22.4
16:00,3920.83,1582.21,769.53,1302.52,205.28,21.85
18:00,4123.03,1710.42,848.78,1315.31,187.43,25.16
20:00,3744.83,1583.62,775.07,1180.83,146.92,22.81
22:00,3209.44,1406.56,654.96,973.53,125.03,18.92
00:00,2832.35,1212.72,571.6,896.12,110.32,15.15
02:00,2525.92,1096.3,486.2,806.53,98.25,14.72
04:00,2472.2,1083.82,464.25,792.2,94.63,15.03
06:00,2839.42,1258.33,541.94,883.36,107.21,21.38
08:00,3369.83,1429.12,700.1,1031.17,150.47,26.61
10:00,4012.59,1676.42,798.76,1277.01,196.52,26.65
12:00,4176.65,1658.79,882.46,1365.08,201.16,24.69
14:00,3907.97,1570.04,836.54,1245.48,198.32,21.97
16:00,3957.73,1591.31,846.47,1262.52,197.02,21.87
18:00,4072.92,1678.63,903.18,1250.71,176.2,26.53
20:00,3572.72,1544.56,754.98,1075,141.28,22.18
22:00,3103.05,1363.67,640.79,925.42,120.44,18.82
00:00,2745.76,1186.48,566.37,843.69,106.56,14.97
02:00,2447.07,1065.13,486.62,760.51,96.47,15.02
04:00,2372.39,1050.13,457.6,734.03,93.1,14.98
06:00,2927.87,1310.16,579.81,877.9,105.49,24.37
08:00,3362.02,1433.31,724.91,1001.62,148.59,26.36
10:00,3858.57,1579.58,776.32,1249.04,192.77,25.48
12:00,4000.31,1616.78,821.53,1291.88,206.73,24.71
14:00,3773.24,1496.81,824.3,1200.82,194.71,22.18
16:00,3867.69,1532.5,838.61,1233.04,195.4,22.61
18:00,4173.47,1708.01,919.97,1290.86,191.82,26.49
20:00,3734.07,1540.79,849.73,1147.59,149.19,22.96
22:00,3179.17,1368.74,664.41,969.28,127.93,19.06
00:00,2777.12,1135.42,604.4,886.4,108.01,14.8
02:00,2457.46,991.73,519,812.4,96.68,14.3
04:00,2381.18,980.68,481.97,786.13,95.29,14.53
06:00,2942.04,1271.97,552.78,958.36,106.97,24.03
08:00,3470.45,1446.27,744.26,1073.48,149.68,28.63
10:00,4026.55,1613.79,836.22,1319.7,189.05,27.14
12:00,4137.53,1639.86,876.76,1358.27,198.63,25.58
14:00,3832.79,1516.56,832.11,1224.69,199.48,22.23
16:00,3841.45,1527.71,828.32,1236.64,189.41,21.94
18:00,4106.8,1677.02,913.75,1291.25,166.25,26.26
20:00,3647.7,1498.73,816.63,1137.47,138.1,22.87
22:00,3114.48,1318.25,670.37,964.34,112.92,18.58
00:00,2701.66,1101.95,589.06,876.53,94.01,14.78
02:00,2423.55,978.14,509.79,811.9,86.4,14.34
04:00,2337.16,964.3,475.77,775.16,84.93,14.73
06:00,2786.08,1189.63,584.39,873.93,93.64,21.1
08:00,3288.75,1359.97,720.77,1028.37,121.95,25.11
10:00,3725.07,1581.5,806.08,1117.76,148.12,24.51
12:00,3670.79,1536.74,821.57,1094.42,160.94,22.5
14:00,3397.27,1412.79,779.11,1005.39,151.42,19.4
16:00,3462.64,1448.48,798.14,1016.89,147.5,18.23
18:00,3903.11,1648.69,906.52,1135.71,150.82,24.56
20:00,3499.21,1532.44,781.53,994.96,131.56,21.49
22:00,3006.85,1306.25,661.77,879.74,111.43,17.96
00:00,2618.28,1092.29,577,810.54,98.69,14.83
02:00,2342,985.24,509.03,724.44,86.85,13.68
04:00,2268.67,960.85,484.25,704.37,83.48,14.33
06:00,2562.54,1094.26,547.43,786.87,91.34,18.39
08:00,3104.57,1287.77,696.01,962.75,110.13,22.47
10:00,3603.67,1425.84,774.2,1230.42,116.22,22.82
12:00,3780.82,1499.97,847.31,1253.23,129.09,19.81
14:00,3426.49,1372.48,762.53,1121.68,117.49,17.29
16:00,3324.9,1327.46,731.58,1102.52,114.63,17.14
18:00,3617.24,1439.22,833.81,1150.47,134.61,23
20:00,3352.15,1407.5,742.04,1022.71,118.1,20.89
22:00,2890,1227.4,629.67,883.74,104.69,17.65
00:00,2513.53,1024.57,544.34,812.72,95.17,14.25
02:00,2231.6,911.22,476.16,725.39,84.63,13.73
04:00,2177.64,903.76,454.73,703.53,81.73,14.16
06:00,2729.35,1179.6,564.88,840.77,95.09,21.85
08:00,3358.47,1404.81,722.87,1031.31,139.48,28.07
10:00,3800.1,1582.97,799.53,1184.14,164.94,25.25
12:00,4026.34,1593.79,837.4,1353.21,181.16,23.06
14:00,3730.88,1474.98,798.04,1233.75,170.96,20.93
16:00,3644.05,1466.42,736.04,1215.74,170.43,20.62
18:00,4004.44,1628.96,845.37,1298.14,165.26,24.88
20:00,3523.21,1478.55,734.1,1132.41,120.76,22.22
22:00,3003.86,1289.97,634.83,921.5,111.66,17.99
00:00,2566.84,1056.67,537.17,840.92,93.86,14.32
02:00,2286.79,933.2,473.74,756.16,87.81,14.3
04:00,2219.18,919.1,448.15,731.49,85.01,14.46
06:00,2686.86,1152.7,538.84,849.95,95.99,21.28
08:00,3433.7,1435.89,710.88,1081.9,146.17,27.31
10:00,3888.41,1615.66,778.71,1257.02,176.27,24.66
12:00,3986.6,1614.79,836.43,1297.37,180.39,23.82
14:00,3659.45,1520.98,752.2,1179.13,182.1,20.23
16:00,3676.32,1494.9,775.77,1166.72,183.62,20.43
18:00,4002.11,1638.32,852.29,1286.33,161.52,25.36
20:00,3555.45,1503.22,737.06,1135.72,123.91,22.02
22:00,2971.77,1280.91,611.64,927.51,108.73,17.56
00:00,2544.4,1040.56,527.53,841.53,96.7,14.53
02:00,2262.05,918.94,459.4,759.48,88.83,14.13
04:00,2197.05,914.02,433.41,729.12,85.37,14.2
06:00,2686.49,1158.04,523.83,863.21,96.48,21.29
08:00,3484.6,1450.36,751.96,1089.25,134.38,28.59
10:00,3881.47,1561.48,809.87,1269.87,175.09,25.71
12:00,4006.48,1539.91,887.89,1327.5,187.8,23.82
14:00,3717.79,1462.25,818.13,1200.88,180.02,20.68
16:00,3735.83,1496.84,851.02,1158.48,174.26,19.9
18:00,3994.13,1614.05,899.14,1250.31,167.56,24.55
20:00,3587.4,1496.44,778.06,1121.62,135.28,22.32
22:00,3001.07,1278.84,632.58,929.1,116.05,18.35
00:00,2597.24,1064.8,546.92,843.47,103.47,14.43
02:00,2262.49,916.64,471.19,759.37,85.21,10.06
04:00,2205.82,915.41,440.35,728.73,86.18,14.15
06:00,2654.65,1132.76,533.33,846.6,96.71,20.99
08:00,3421.4,1413.12,751.15,1063.07,133.29,28.09
10:00,3852.38,1569.66,794.62,1266.29,157.35,24.45
12:00,3757.41,1459.49,806.07,1235.07,193.19,23.15
14:00,3682.92,1453.44,805.3,1187.41,174.93,20.92
16:00,3687.11,1464.07,787.68,1213.04,165.16,20.65
18:00,4026.08,1637.59,896.29,1258.21,171.68,24.95
20:00,3533.18,1475.25,771.49,1115.55,131.02,21.96
22:00,3007.31,1273.65,634.3,934.1,115.75,18.08
00:00,2624.05,1069.64,553,865.69,96.48,14.72
02:00,2279.44,925.43,468.83,763.25,85.85,14.46
04:00,2176.13,893.65,434.23,729.16,83.56,14.46
06:00,2603.47,1111.34,516.7,836.53,92.79,20.95
08:00,3462.41,1456.33,735.93,1083.17,126.73,27.97
10:00,3949.53,1632.73,824.82,1273.6,155.1,25.21
12:00,4096.66,1651.39,893.01,1316.18,173.86,23.65
14:00,3564.17,1434.33,763.63,1160.72,168.64,19.53
16:00,3474.41,1394.64,743,1129.52,159.28,18.9
18:00,3687.73,1534.72,802.47,1148.55,145.57,24.01
20:00,3296.28,1403.69,697.85,1016.21,128.85,20.86
22:00,2787.78,1206.09,563.6,866.58,109.73,17.7
00:00,2369.81,967.09,490.41,783.57,92.46,14.3
02:00,2051.6,842.47,406.52,685.88,83.53,13.58
04:00,1983.29,828.59,353.9,685.68,82.6,13.79
06:00,2408.27,1037.56,449.59,789.22,88.52,19.1
08:00,3098.54,1338.83,632.98,963.93,107.89,23.41
10:00,3466.57,1480.66,733.66,1073.13,126.9,21.71
12:00,3451.32,1486.44,739.03,1049.6,123.93,18.86
14:00,3138.03,1299.98,681.15,992.46,120.33,15.76
16:00,3011.52,1272.48,639.67,941.98,113.03,15.69
18:00,3344.7,1435.87,752.44,969.46,132.08,22.3
20:00,3118.87,1347.62,650.22,955.37,118.1,19.83
22:00,2821.38,1172.68,566.92,933.91,105.67,17.04
00:00,2152.64,922.51,434.24,671.37,90.09,13.93
02:00,1875.92,806.33,353.01,603.49,81.82,13.44
04:00,1805.14,792.28,328.6,574.67,78.9,13.23
06:00,2225.83,984.85,448.07,672.76,84.95,17.1
08:00,2794.87,1199.36,622.34,824.94,98.92,21.87
10:00,3026.11,1345.54,672.28,857.99,100.64,20.7
12:00,2945.74,1329.04,671.28,806.95,95.18,17.04
14:00,2562.35,1170.59,572.56,683.75,95.7,14.12
16:00,2370.5,1109.54,504.7,629.12,96.77,14.83
18:00,3013.79,1422.28,650.19,773.68,116.22,23.15
20:00,2638.58,1231.9,559.47,698.56,105.52,18.71
22:00,2434.62,1129.91,504.26,664.94,98.75,17.21
00:00,2062.62,927.8,424.57,587.42,89.47,14.15
02:00,1778.25,785.63,352.41,528.55,81.91,13.47
04:00,1783.25,798.14,335.21,537.4,81.04,13.97
06:00,2113.75,958.11,419.93,607.24,89.33,18.37
08:00,2615.73,1164.1,544.85,747.37,109.8,23.62
10:00,2857.58,1265.84,605.84,795.29,139.9,21.88
12:00,2767.3,1265.76,582.22,730.88,141.73,19.59
14:00,2512.59,1139.47,530.66,649.33,144.14,17.27
16:00,2326.09,1060.06,499.02,584.27,136.98,17.19
18:00,2793.43,1288.08,634.75,683,135.61,23.4
20:00,2619.89,1229.92,567.05,675.48,119.21,20.63
22:00,2346.66,1093.15,500.23,617.89,100.06,17.08
00:00,1896.57,884.33,387.95,507.31,89.17,12.84
02:00,1663.39,770.25,330.53,454.76,78.68,13.08
04:00,1649.04,791.81,307.03,440.35,80.66,13.58
06:00,2093.32,990.68,406.26,555.46,94.74,19.29
08:00,2843.07,1278.54,601.97,786.13,115.16,26.12
10:00,3162,1419.55,648.12,889.61,149.59,23.28
12:00,3120.16,1395.42,653.84,876.4,144.71,20.63
14:00,2757.05,1219.91,577.34,766.28,149.24,18.27
16:00,2711.03,1183.84,557.51,786.18,141.17,17.78
18:00,3006.66,1346.38,642.76,830.13,139.01,23.5
20:00,2757.08,1264.71,566.37,757.92,120.73,21.1
22:00,2422.42,1086.69,497.53,695,102.85,17.7
00:00,1956.18,898.14,377.94,562.13,86.33,13.75
02:00,1686.95,786.17,304.06,486.8,81.4,13.46
04:00,1680.02,798.81,294.28,478.21,78.94,13.72
06:00,2160.28,962.46,437.03,630.34,89.91,19.74
08:00,3098.85,1299.1,687.6,936.58,115.8,27.8
10:00,3554.36,1501.97,720.45,1128.99,150.37,24.12
12:00,3350.7,1399.81,689.5,1065.27,146.06,20.42
14:00,2923.87,1185.99,602.13,937.56,155.02,17.92
16:00,2857.99,1177.89,566.86,917.25,150.8,17.63
18:00,3207.17,1367.59,642.51,1000.35,142.54,23.79
20:00,2930.07,1252.91,608.43,894.63,126.18,21.78
22:00,2464.1,1066.29,508.38,746.27,106.21,17.89
00:00,2035.87,841.69,413.33,661.81,86,13.95
02:00,1757.6,722.9,337.53,584.42,81.72,13.65
04:00,1734.29,722.14,326.45,576.62,78.52,13.99
06:00,2230.33,973.1,432.65,695.2,87.47,20.69
08:00,3093.7,1323.8,639.29,948.83,124.63,28.03
10:00,3493.17,1438.73,712.88,1129.55,148.63,24.14
12:00,3470.05,1397.44,717.72,1160.02,152.8,21.52
14:00,3171.64,1279.79,651.55,1022.11,160.97,19.23
16:00,3085.37,1244.42,629.97,1012.89,152.46,18.6
18:00,3439.41,1418.96,713.27,1104.21,148.75,24.97
20:00,3110.79,1330.85,625.71,980.12,131.74,21.92
22:00,2555.31,1083.81,533.2,798.32,107.23,18.21
00:00,2072.65,848.42,422.85,680.99,86.95,14
02:00,1805.24,729.76,353.13,609.34,82.12,13.69
04:00,1779.86,731.49,339.44,597.52,80.48,14.02
06:00,2309.15,997.4,451.3,728.9,88.14,21.71
08:00,3303.05,1397.51,699.31,1015.55,126.02,29.36
10:00,3766.79,1572.39,756.62,1226.94,153.58,24.3
12:00,3732.36,1483.12,802.45,1232.69,157.67,21.29
14:00,3183.91,1292.94,664.76,1013.43,159.59,18.89
16:00,3181.89,1258.04,642.64,1084.66,146.22,18.46
18:00,3516.98,1453.97,758.93,1101.03,150.74,24.69
20:00,3170.79,1338.91,655.05,1012.88,122.45,21.7
22:00,2606.6,1105.84,534.97,811.67,110.48,17.46
00:00,2119.73,863.42,428.83,702.04,90.1,13.76
02:00,1846.8,746.02,362.32,625.31,81.69,13.3
04:00,1820.54,752.97,343.23,614.23,79.26,13.5
06:00,2267.99,953.2,453.01,737,83.26,19.65
08:00,3061.7,1319.58,639.73,942.66,117.01,25.4
10:00,3558.54,1516.33,749.15,1100.82,132.74,22.99
12:00,3452.55,1429.79,757.6,1076.58,136.86,19.7
14:00,3055.82,1257.16,670.8,948.05,132.4,16.09
16:00,3002.24,1247.92,662.22,917.3,128.37,15.99
18:00,3358.88,1407.79,761.48,997.45,136.15,23.49
20:00,3003.08,1303.82,652.89,873.9,120.09,21.06
22:00,2508.85,1108.66,512.22,741.35,103.64,17.72
00:00,2101.22,882.56,434.73,662.39,88.74,13.95
02:00,1810.36,746.56,360.22,591.53,81.46,13.32
04:00,1763.64,747.7,339.48,569.49,76.85,13.4
06:00,2157.55,935.2,435.36,666.03,83.11,17.9
08:00,2904.39,1242.7,612.48,900.77,97.62,23.25
10:00,3329.89,1416.29,690.56,1054.52,114.62,21.71
12:00,3413.81,1406.4,734.24,1106.79,112.17,19.21
14:00,3005.25,1246.48,652.56,954.29,105.99,16.31
16:00,2724.07,1115.24,581.55,873.01,112.73,15.68
18:00,3038.89,1292.76,680.73,886.45,125.82,22.79
20:00,2829.09,1228.48,598.61,829.83,115.06,20.93
22:00,2366.72,1051.22,477.98,701.49,97.04,17.57
00:00,1924.96,808.89,397.65,600.51,84.18,13.75
02:00,1689.1,698.23,338.88,544.32,78.42,13.14
04:00,1767.68,763.74,333.93,561.57,77.36,14.23
06:00,2519.59,1122.78,496.24,758.73,91.45,26.14
08:00,3110.39,1322.16,663.92,930.57,134.37,27.24
10:00,3491.15,1457.34,709.13,1115.2,146.16,23.85
12:00,3406.1,1386.09,691.98,1119.15,155.09,21.04
14:00,3100.48,1239.21,648.39,1013.5,151.44,18.53
16:00,3050.63,1234.16,592.12,1023.29,153.01,18.41
18:00,3403.74,1396.52,708.71,1089.43,150.77,25.16
20:00,3111.53,1324.55,621.43,979.93,125.84,21.91
22:00,2661.76,1143.92,548.03,822.99,104.42,18.16
00:00,2180.39,865.81,463.98,728.02,88.46,14.01
02:00,2099.33,826.44,462.29,698.5,79.64,13.8
04:00,2095.28,829.37,452.29,700.05,78.24,14.12
06:00,2652.05,1142.12,600.86,762.83,94.18,26.09
08:00,3118.83,1355.5,764.84,807.89,128.61,28.57
10:00,3201.48,1422.48,733.49,832.12,152.99,23.8
12:00,3547.95,1403.91,716.88,1210.57,158.88,21.3
14:00,3244.86,1277.34,666.28,1094.53,152.95,18.92
16:00,3274.26,1275.91,653.2,1140.76,149.72,19.54
18:00,3543.67,1462.3,741.52,1138.14,140.63,24.81
20:00,3194.17,1334.37,640.23,1039.23,127.95,22.75
22:00,2699.68,1141.74,558.91,850.7,103.72,18.7
00:00,2197.4,882.92,454.41,737.32,87.75,14.23
02:00,1944.25,771.05,389.89,672.27,79.05,13.5
04:00,1930.97,784.44,377,656.88,80.75,13.98
06:00,2726.27,1192.17,536.14,850.37,95.12,26.57
08:00,3385.09,1431.53,694.8,1066.68,129.17,29.77
10:00,3646.98,1465.81,733.52,1230.01,161.03,25
12:00,3590.33,1434.01,754.75,1192.86,150.76,22.17
14:00,3250.33,1272.4,711.02,1080.67,145.29,18.65
16:00,3243.74,1256.28,703.46,1075,158.04,18.7
18:00,3542.56,1434.21,751.24,1138,151.02,25.48
20:00,3230.9,1355.52,671.3,1024.29,123.24,23.78
22:00,2705.95,1148.6,563.95,842.78,102.96,19.25
00:00,2247.38,898.06,478.26,747.69,87.72,14.39
02:00,1963.45,778.46,401.67,669.49,81.19,13.72
04:00,1968.69,796.92,394.9,665.34,78.51,14.35
06:00,2765.14,1187.56,553.81,875.3,92.36,26.86
08:00,3409.3,1446.84,722.31,1068.8,117.73,29.87
10:00,3657.68,1501.52,724.78,1226.01,149.86,25.76
12:00,3575.82,1384.33,775.16,1214.01,147.4,21.97
14:00,3223.09,1262.79,684.43,1069.57,150.62,19.19
16:00,3197.53,1243.32,671,1094,138.47,19.07
18:00,3621.88,1469.25,776.6,1165.05,150.23,26.36
20:00,3308.57,1364.84,696.86,1062.23,130.9,23.7
22:00,2762.8,1171.56,579.44,862.98,100.19,19.39
00:00,2245.36,895.65,471.57,748.8,94.46,14.6
02:00,1983.51,784.48,403.03,681.89,81.37,13.83
04:00,1968.66,799.76,391.18,664.52,79.99,14.43
06:00,2573.47,1108.52,559.94,763.06,90.47,27.01
08:00,3471.9,1482.58,859.19,940.32,129.16,30.35
10:00,3784.69,1547.73,770.97,1250.01,151.82,26.58
12:00,3835.49,1569.44,828.03,1229.88,154.45,22.88
14:00,3308.2,1328.78,712.43,1068.43,147.38,19.74
16:00,3218.5,1280.07,660.87,1079.26,147.92,19.78
18:00,3571.79,1445.04,752.96,1152.87,150.48,26.64
20:00,3210.97,1338.63,659,1026.5,126.68,24.04
22:00,2684.59,1129.4,554.54,845.69,107.84,19.8
00:00,2219.73,877.76,456.33,754.45,90.07,14.84
02:00,1960.69,774.89,400.81,671.15,80.28,13.97
04:00,1945.42,787.71,383.08,661.9,79.87,14.41
06:00,2570.55,1090.92,513.69,831.02,86.51,22.51
08:00,3069.45,1273.27,669.2,955.58,114.37,27.73
10:00,3657.29,1571.25,749.02,1150.54,126.29,25.36
12:00,3563.3,1483.88,794.74,1103.59,132.16,22.23
14:00,3194.65,1330.57,706.52,985.15,122.23,18.97
16:00,3055.25,1253.65,690.25,945.83,119.82,16.88
18:00,3442.24,1441.65,807.22,1008.81,132.11,25.25
20:00,3073.29,1336.83,661.26,906.09,120.37,23.23
22:00,2616.48,1129.65,577.89,756.67,105.95,19.44
00:00,2168.1,897.61,469.33,679.33,89.84,14.77
02:00,1881.16,768.24,396.4,605.24,79.2,13.98
04:00,1877.57,785.01,383,600.33,77.59,14.16
06:00,2297.25,988.27,474.45,707.21,85.1,19.77
08:00,3101.15,1281.35,674.65,983.57,104.33,24.88
10:00,3607.92,1464.78,774.39,1193.73,114.34,25.47
12:00,3716.28,1503.4,818.86,1224.92,113.39,20.47
14:00,3255.12,1318.61,713.24,1066.47,109.96,18.15
16:00,3022.62,1194.41,665.29,1011.52,107.24,16.77
18:00,3226.32,1318.43,700.82,1015.33,125.55,24.44
20:00,2967.85,1234.74,634.52,944.56,116.67,22.22
22:00,2550.05,1070.11,533.37,799.7,106.14,18.87
00:00,2129.64,862.9,443.42,694.75,94.06,14.88
02:00,1876.36,747.53,383.21,627.77,86.22,13.81
04:00,1872.3,756.19,373.95,623.76,86.56,14.14
06:00,2376.69,1016.63,470.63,753.43,92.13,19.72
08:00,3207.12,1356.52,676.97,1006.79,112.51,25.74
10:00,3857,1638.73,752.91,1279.13,122.59,26.43
12:00,3615.29,1504.24,699.21,1232.3,123.2,21.98
14:00,3209.19,1294.2,664.55,1093.47,118.69,17.24
16:00,3042.52,1239.48,579.14,1065.44,119.38,17.17
18:00,3362.01,1379,678.82,1115.21,134.56,25.62
20:00,3047.69,1235.75,615.47,1000.73,121.99,23.36
22:00,2592,1111.72,515.88,809.46,109.7,19.16
00:00,2153.37,875.01,432.68,711.83,98.75,14.63
02:00,1916.98,765.73,375.19,655.22,89.05,13.93
04:00,1891.98,769.93,360.42,639.63,90.46,13.57
06:00,2656.2,1163.54,510.78,829.81,99.67,27.39
08:00,3461.61,1462.46,725.79,1082.49,126.93,30.5
10:00,3739.76,1543.02,730.82,1260.5,149.61,26.91
12:00,3586.31,1426.39,708.33,1240.43,153.51,24.49
14:00,3195.04,1281.04,646.35,1077.47,142.67,21.33
16:00,3055.01,1177.88,609.38,1082.85,143.83,20.52
18:00,3485.21,1432.05,712.4,1135.65,146.39,27.97
20:00,3146.56,1330.15,633.87,1012.21,128.62,25.53
22:00,2571.9,1110.87,494.47,806.97,114.43,20.8
00:00,2033.71,817.55,395.83,687.02,98.69,15.35
